run_id,reference_file,reference_sheet,network,function,mml_object,parameter_id,recommend_value,status,input_files,config_sheet,config_column,bit_name,objects_checked,match_count,mismatch_count,actual_top,remark
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Scheduling,NRDUCellPusch,UlPreallocationSwitch@UL_SMART_PREALLOCATION_SWITCH,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPusch,Uplink Preallocation Switch,UL_SMART_PREALLOCATION_SWITCH,673,655,18,5G_ConfigurationData_15Sep26.xlsb: 1 (655) | 5G_ConfigurationData_15Sep26.xlsb: 0 (18),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Scheduling,NRDUCellPusch,UlPreallocationSwitch@UL_REDCAP_PREALLOCATION_SW,1,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPusch,Uplink Preallocation Switch,UL_REDCAP_PREALLOCATION_SW,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,MIMO,NRDUCellPdsch,SrsPreSinrJudgeThld,-100,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPdsch,SRS Pre-SINR Judge Threshold(0.2dB),,673,673,0,5G_ConfigurationData_15Sep26.xlsb: -100 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NSA_DC_CAPABILITY_SWITCH@NSADCALGOSWITCH,,No Recommend Value,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,NSA_DC_CAPABILITY_SWITCH,3473,0,0,4G_ConfigurationData_15Sep26.xlsb: 1 (1929) | 4G_ConfigurationData_15Sep26.xlsb: 0 (1544),4G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NSA_PCC_ANCHORING_SWITCH@NSADCALGOSWITCH,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,NSA_PCC_ANCHORING_SWITCH,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 1 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 0 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,PCCFREQCFG,NSAPCCANCHORINGPRIORITY,,No Recommend Value,4G_ConfigurationData_15Sep26.xlsb,PccFreqCfg,NSA PCC Anchoring Priority,,1679,0,0,4G_ConfigurationData_15Sep26.xlsb: 0 (912) | 4G_ConfigurationData_15Sep26.xlsb: 5 (240) | 4G_ConfigurationData_15Sep26.xlsb: 2 (240) | 4G_ConfigurationData_15Sep26.xlsb: 4 (239) | 4G_ConfigurationData_15Sep26.xlsb: 1 (48),4G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,IDLE_MODE_NSA_PCC_ANCHORING_SW@NSADCALGOSWITCH,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,IDLE_MODE_NSA_PCC_ANCHORING_SW,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 1 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 0 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,IDLE_NSA_PCC_ANCHORING_OPT_SW@NSADCALGOEXTSWITCH,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Extension Switch,IDLE_NSA_PCC_ANCHORING_OPT_SW,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 1 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NSADCPCCANCHORINGPOLICY,BASED_ON_NR_COVERAGE,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC PCC Anchoring Policy,,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: BASED_ON_NR_COVERAGE (3467) | 4G_ConfigurationData_15Sep26.xlsb: DEFAULT (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NSA_DC_STATE_PCC_ANCHORING_SW@NSADCALGOSWITCH,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,NSA_DC_STATE_PCC_ANCHORING_SW,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 1 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NSA_DC_COV_HO_ENH_SW@NSADCALGOSWITCH,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,NSA_DC_COV_HO_ENH_SW,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 1 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 0 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,INSTANT_JUDGEMENT_SW@NSADCALGOEXTSWITCH,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Extension Switch,INSTANT_JUDGEMENT_SW,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 1 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 0 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,PERIODIC_PCC_ANCHORING_SW@NSADCALGOSWITCH,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,PERIODIC_PCC_ANCHORING_SW,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 1 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 0 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,VOLUME_BASED_PCC_ANCHORING_SW@NSADCALGOEXTSWITCH,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Extension Switch,VOLUME_BASED_PCC_ANCHORING_SW,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 1 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NSADCPCCANCHORA1RSRPTHLD,255,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC PCC Anchoring A1 RSRP Thld(dBm),,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 255 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,PCCFREQCFG,NSADCPCCA4RSRPTHLD,-115,Inconsistent,4G_ConfigurationData_15Sep26.xlsb,PccFreqCfg,NSA DC PCC A4 RSRP Threshold(dBm),,1679,0,1679,4G_ConfigurationData_15Sep26.xlsb: -128 (1679),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Protocol,NSADCALGOPARAM,LNRCOMEASLTEMEASDURATION,2,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcAlgoParam,LNR Co-Meas LTE Measure Duration(s),,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 2 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NR_COV_PCC_ANCHORING_OPT_SW@NSADCALGOSWITCH,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,NR_COV_PCC_ANCHORING_OPT_SW,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 0 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,SCGADDITIONINTERVAL,10,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,SCG Addition Interval(s),,3473,3453,20,4G_ConfigurationData_15Sep26.xlsb: 10 (3453) | 4G_ConfigurationData_15Sep26.xlsb: 60 (20),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NSADCMGMTCONFIG,NSA_BLIND_SCG_ADDITION_SWITCH@NSADCALGOSWITCH,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,NSA_BLIND_SCG_ADDITION_SWITCH,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 0 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NRNRELATIONSHIP,BLINDCONFIGINDICATOR,False,Consistent,4G_ConfigurationData_15Sep26.xlsb,NrNRelationship,Blind Configuration Indicator,,40529,40529,0,4G_ConfigurationData_15Sep26.xlsb: FALSE (40529),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NRSCGFREQCONFIG,NSADCB1THLDRSRP,-110,Consistent,4G_ConfigurationData_15Sep26.xlsb,NrScgFreqConfig,NSA DC B1 Event RSRP Threshold(dBm),,1678,1678,0,4G_ConfigurationData_15Sep26.xlsb: -110 (1678),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NRSCGFREQCONFIG,NRB1TIMETOTRIGGER,40MS,Consistent,4G_ConfigurationData_15Sep26.xlsb,NrScgFreqConfig,NR B1 Time To Trigger,,1678,1678,0,4G_ConfigurationData_15Sep26.xlsb: 40MS (1678),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NRSCGFREQCONFIG,NRB1REPORTWAITINGTIMER,3,Consistent,4G_ConfigurationData_15Sep26.xlsb,NrScgFreqConfig,NR B1 Report Waiting Timer(s),,1678,1678,0,4G_ConfigurationData_15Sep26.xlsb: 3 (1678),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NSADCMGMTCONFIG,NSADCSCGADDITIONPOLICY,HIGHEST_PRIORITY_FREQ,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC SCG Addition Policy,,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: HIGHEST_PRIORITY_FREQ (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NRSCGFREQCONFIG,SCGDLARFCNPRIORITY,7,Consistent,4G_ConfigurationData_15Sep26.xlsb,NrScgFreqConfig,*SCG DL ARFCN Priority,,1678,1678,0,4G_ConfigurationData_15Sep26.xlsb: 7 (1678),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,NSA_DC_VOLUME_BASED_SCG_ADD_SW@NSADCALGOSWITCH,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,NSA_DC_VOLUME_BASED_SCG_ADD_SW,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 0 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,VOLUME_BASED_PERIODIC_TRIG_SW@NSADCALGOSWITCH,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Switch,VOLUME_BASED_PERIODIC_TRIG_SW,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 1 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,SCGADDITIONBUFFERLENTHLD,10,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,SCG Addition Buffer Length Threshold(kB),,3473,2941,532,4G_ConfigurationData_15Sep26.xlsb: 10 (2941) | 4G_ConfigurationData_15Sep26.xlsb: 0 (532),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,NSADCMGMTCONFIG,SCGADDITIONBUFFERDELAYTHLD,5,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,SCG Addition Buffer Delay Threshold(ms),,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 5 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NSADCMGMTCONFIG,SCG_ADD_PCC_ANCHOR_VOL_OPT_SW@NSADCALGOEXTSWITCH,1,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC Algorithm Extension Switch,SCG_ADD_PCC_ANCHOR_VOL_OPT_SW,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 1 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 0 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,NSADCMGMTCONFIG,SCGADDPENALTYPERIODCOUNT,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,SCG Addition Penalty Period Count,,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 0 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,GLOBALPROCSWITCH,LTE_NR_X2_SON_SETUP_SW@INTERFACESETUPPOLICYSW,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,Interface Setup Policy Switch,LTE_NR_X2_SON_SETUP_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Data Bearer,CELLQCIPARA,NSADCDEFAULTBEARERMODE,,No Recommend Value,4G_ConfigurationData_15Sep26.xlsb,CellQciPara,NSA DC Default Bearer Mode,,52095,0,0,4G_ConfigurationData_15Sep26.xlsb: MCG_BEARER_EUTRA_PDCP (27730) | 4G_ConfigurationData_15Sep26.xlsb: SCG_SPLIT_BEARER (24365),4G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Secheduling,CELLDLSCHALGO,MCGHIGHLOADTHRESHOLD,100,Consistent,4G_ConfigurationData_15Sep26.xlsb,CellDlschAlgo,MCG High Load Threshold(%),,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: 100 (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NR Logo,NSADCMGMTCONFIG,UPPERLAYERINDICATIONSWITCH,,No Recommend Value,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,Upper Layer Indication Switch,,3473,0,0,4G_ConfigurationData_15Sep26.xlsb: OFF (2081) | 4G_ConfigurationData_15Sep26.xlsb: ON (1392),4G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Protocol,NSADCMGMTCONFIG,FREQ_PRI_HO_SW@NSADCUELTEFUNACTIVATIONSW,0,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC UE LTE Function Activation Switch,FREQ_PRI_HO_SW,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 0 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 1 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,CELLMLBUESEL,NSADCUESELECTIONSTRATEGY,LTE_UE_PREFERRED,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,CellMlbUeSel,NSA DC UE Selection Strategy,,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: LTE_UE_PREFERRED (3467) | 4G_ConfigurationData_15Sep26.xlsb: LTE_NSA_DC_FAIR (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Protocol,NSADCMGMTCONFIG,COV_BASED_DIRECTIONAL_HO_SW@NSADCUELTEFUNACTIVATIONSW,0,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,NSA DC UE LTE Function Activation Switch,COV_BASED_DIRECTIONAL_HO_SW,3473,3467,6,4G_ConfigurationData_15Sep26.xlsb: 0 (3467) | 4G_ConfigurationData_15Sep26.xlsb: 1 (6),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Release,ENODEBALGOEXTSWITCH,NRSCGINACTIVITYRELSTRATEGY,REL_UPON_LTE_INACTVTY_TMR_EXPN,Consistent,4G_ConfigurationData_15Sep26.xlsb,EnodebAlgoExtSwitch,NR SCG Inactivity Release Strategy,,240,240,0,4G_ConfigurationData_15Sep26.xlsb: REL_UPON_LTE_INACTVTY_TMR_EXPN (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Retain,NSADCALGOPARAM,FULL_CONFIG_FOR_SCG_FAIL_SW@NSADCALGOSWITCH,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcAlgoParam,NSA DC Algorithm Switch,FULL_CONFIG_FOR_SCG_FAIL_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,Counter,ENODEBCOUNTERPARAGRP,SCG_REL_MEAS_OPT_SW@ENODEBCOUNTERALGOSWITCH,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,EnodebCounterParaGrp,eNodeB Counter Algorithm Switch,SCG_REL_MEAS_OPT_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,GLOBALPROCSWITCH,X2_SON_SETUP_NO_NR_NRT_SW@InterfaceSetupPolicySw,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,Interface Setup Policy Switch,X2_SON_SETUP_NO_NR_NRT_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,CELLALGOSWITCH,NR_EVENT_ANR_SW@AnrFunctionSwitch,,No Recommend Value,4G_ConfigurationData_15Sep26.xlsb,CellAlgoSwitch,ANR Function Switch,NR_EVENT_ANR_SW,3473,0,0,4G_ConfigurationData_15Sep26.xlsb: 1 (1929) | 4G_ConfigurationData_15Sep26.xlsb: 0 (1544),4G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,ANR,NR_DELREDUNDANCENCELL@NrtDelMode,ON,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,ANR,NRT Delete Mode,NR_DELREDUNDANCENCELL,240,239,1,4G_ConfigurationData_15Sep26.xlsb: 1 (239) | 4G_ConfigurationData_15Sep26.xlsb: 0 (1),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,ANR,StaPeriodForIRatNRTDel,1440,Consistent,4G_ConfigurationData_15Sep26.xlsb,ANR,Stat Period For Inter-RAT Nrt Deletion(min),,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1440 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,ANR,StaNumForIRatNRTDel,50,Consistent,4G_ConfigurationData_15Sep26.xlsb,ANR,Stat Number For Inter-RAT Nrt Deletion,,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 50 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,ENodeBAlgoSwitch,NsaDcPccAnchoringEventAnrSw@AnrSwitch,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,ENodeBAlgoSwitch,ANR algorithm switch,NsaDcPccAnchoringEventAnrSw,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,NsaDcAlgoParam,NR_COV_PCC_ANCHOR_ANR_OPT_SW@NsaDcAlgoSwitch,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcAlgoParam,NSA DC Algorithm Switch,NR_COV_PCC_ANCHOR_ANR_OPT_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,ANR,NcellDelPunishPeriod,10080,Consistent,4G_ConfigurationData_15Sep26.xlsb,ANR,Neighbor Cell Deletion Punish Period(min),,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 10080 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,ANR,ANR,EutranNcellDelPunNum,50,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,ANR,EUTRAN Neighbor Cell Deletion Punish Number,,240,239,1,4G_ConfigurationData_15Sep26.xlsb: 50 (239) | 4G_ConfigurationData_15Sep26.xlsb: 100 (1),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,MultiCarrUnifiedSch,SMART_CARRIER_SELECTION_SW@MultiCarrierUnifiedSchSw,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,MultiCarrUnifiedSch,Multi-Carrier Unified Sch Switch,SMART_CARRIER_SELECTION_SW,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,IntraRatHoComm,InterFreqHoA4TrigQuan,RSRP ,Consistent,4G_ConfigurationData_15Sep26.xlsb,IntraRatHoComm,A4 Measurement Trigger Quantity,,240,240,0,4G_ConfigurationData_15Sep26.xlsb: RSRP (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA Anchoring,InterFreqHoGroup,InterFreqHoA4TimeToTrig,640ms,Mixed / Partial,4G_ConfigurationData_15Sep26.xlsb,InterFreqHoGroup,Interfreq HandOver Time to Trigger(ms),,6946,3874,3072,4G_ConfigurationData_15Sep26.xlsb: 640ms (3874) | 4G_ConfigurationData_15Sep26.xlsb: 1024ms (3072),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,GlobalProcSwitch,ProtocolCompatibilitySw@NrB1MeasOptSw,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,Protocol Compatibility Switch,NrB1MeasOptSw,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 0 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,GlobalProcSwitch,ProtocolCompatibilitySw@NrCapabilityParallelQuerySw,1,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,Protocol Compatibility Switch,NrCapabilityParallelQuerySw,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 1 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,SCG Addition,GlobalProcSwitch,ProtocolCompatibilitySw@LteNrCapbParallelQuerySw,0,Consistent,4G_ConfigurationData_15Sep26.xlsb,GlobalProcSwitch,Protocol Compatibility Switch,LteNrCapbParallelQuerySw,240,240,0,4G_ConfigurationData_15Sep26.xlsb: 0 (240),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA VOLTE,NsaDcMgmtConfig,VolteUeScgMgmtStrategy,VOLTE_PREFERRED,Consistent,4G_ConfigurationData_15Sep26.xlsb,NsaDcMgmtConfig,VoLTE UE SCG Management Strategy,,3473,3473,0,4G_ConfigurationData_15Sep26.xlsb: VOLTE_PREFERRED (3473),4G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Anchor,4G,NSA VOLTE,CellQciPara,QCI_REL_BASED_PCC_ANCHORING_SW@NsaDcOptSwitch,,No Recommend Value,4G_ConfigurationData_15Sep26.xlsb,CellQciPara,NSA DC Optimization Switch,QCI_REL_BASED_PCC_ANCHORING_SW,52095,0,0,4G_ConfigurationData_15Sep26.xlsb: 0 (46611) | 4G_ConfigurationData_15Sep26.xlsb: 1 (5484),4G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
